met126,expriment,NA,218.75,0.66,NA,cmp.met126,1508,1442,1571,1568,1665,1654,1799,1627,1675,1774,1553,1051,1431,1321,1330,1316,1503,1545,1374,1628,1442,1523,1365,1575,1588,1411,1537,1473,1629,1460,1213,1213,1364,1327,1390,1159,1315,1216,1407,1290,1351,1384,1182,1222,1336,1290,1442,1400,1302,1318,1549,1310,1060,1310,1425,1212,1472,1190,1158,1468,1286,1411,1289,1442,1424,1164,1424,1296,1328,1118,1300,1463,1430,1477,1544,1649,1512,1267,1495,1488,1379,1377,1648,1494,1604,1328,1636,1545,1693,1584,1376,1203,1386,1609,1321,1685,1537,1467,1358,1564
met127,expriment,NA,103.1,1.11,NA,cmp.met127,34171,36431,37165,37474,37548,38381,40367,40580,39276,41743,34159,30795,31630,30699,31188,30036,32965,33721,32068,34138,34032,32027,32331,32638,32436,32661,33602,32715,35959,32798,33106,32952,35294,33301,33753,32413,34600,34386,32605,33030,33762,35462,33301,32820,34621,32654,37156,35673,34812,33546,38096,35000,32303,33952,34373,31285,36115,31912,32150,33838,34757,37176,32421,34994,35857,32391,34099,32068,33232,32192,33183,34712,34044,35484,35610,35084,34240,34791,34640,33158,32316,32707,35131,33991,35131,33985,36576,32733,33622,33618,32170,31697,33594,36924,33722,37576,38211,34709,34201,32827
met128,expriment,NA,160.82,1.25,NA,cmp.met128,8846,9429,9296,9502,9778,9952,10281,10488,9564,10485,8527,7924,8192,7934,8066,7799,8573,8498,7994,8510,8943,8281,8224,8467,8303,8231,8872,8400,9248,8524,8363,8383,8640,8139,8485,8189,8765,8699,8192,8474,8489,8885,8216,8384,8785,8478,9542,8964,8736,8546,9670,8858,7940,8448,8490,7879,9281,7881,8023,8662,8829,9479,8399,9109,9015,8371,8678,8259,8441,8133,8267,8532,8354,8712,8782,8850,8433,8666,8517,8479,8108,8352,8965,8783,9017,8700,9235,8294,8738,8501,8212,8071,8588,9250,8611,9551,9799,8819,8647,8633
met129,expriment,NA,121.45,0.03,NA,cmp.met129,3353,766,3054,21430,939,2548,8288,19560,2805,1552,6239,43404,4921,3121,201528,25085,36770,10513,16478,772,3012,15175,8776,44733,21435,3523,5329,7327,3756,19317,8761,6112,8615,15507,5507,8212,NA,1649,1672,2914,6330,6093,17454,8454,9809,18644,7120,4065,1993,2492,5274,5968,2273,2592,993,760,6300,6086,13085,12454,13387,22070,6251,5971,1951,4384,12524,30665,5602,6513,5369,36169,5448,6561,28389,32979,12603,22100,1715,15784,3812,6069,16721,7706,2393,3121,3630,2329,4696,8771,10765,17604,11835,12086,7121,12787,8424,8347,4454,7354
met130,expriment,NA,67.16,1.45,NA,cmp.met130,32356,33558,34187,34492,35893,36387,37393,39177,36072,38128,30915,28731,29551,29623,29333,28572,31148,31242,30887,32000,31408,30152,30816,31413,31389,31423,32429,30901,33811,31763,30693,31532,31821,30699,30693,30275,32280,32586,29959,31807,31781,33008,31807,30767,33054,30859,33977,33742,33236,31870,36988,33235,30129,31296,32352,30368,33915,29959,30307,32430,32028,33321,29850,31998,32842,29679,31517,28872,30231,29028,31672,32730,32310,34009,33127,33862,32681,31530,32604,31369,30709,30787,33848,31982,32757,32496,34439,30609,31810,32209,30401,31058,32440,35059,32560,36248,35544,33791,32463,31146
met131,expriment,NA,215.86,0.43,NA,cmp.met131,38582,40646,40879,40794,42941,43210,45880,45432,43916,46457,36354,33754,36020,34834,35031,32991,37656,38332,36180,38071,39063,36517,37922,36273,36775,35666,39000,37580,40351,38172,35882,36238,37255,34648,37079,35050,37886,37408,35395,36659,36311,39630,36282,35583,37566,37743,39845,38179,38363,36921,41236,37497,34056,35763,36549,34540,39270,33543,34817,37381,37318,39452,35709,38330,39275,35435,38339,35176,36792,34970,35311,36618,36093,37233,36707,37392,36003,35740,36396,34399,34725,34435,38595,36912,38790,37031,40029,36552,37619,36498,35820,34166,37563,39969,37960,41112,41409,39143,38133,37179
met132,expriment,NA,99.05,1.16,NA,cmp.met132,128593,86229,84214,97895,66888,80474,167816,83882,71272,63486,132569,93194,89719,126175,302986,161967,125305,199240,221497,72014,39935,96528,73839,263639,112550,45337,149996,86920,97706,114804,84587,219451,237056,211955,178827,167282,92609,181235,164109,88504,123659,206103,136757,279824,129048,106332,188176,110343,210713,173935,148937,142146,106085,66213,187676,117550,285174,188105,147471,138173,210021,243705,278553,220757,75937,110600,167495,52777,102561,164210,76747,106709,45907,75102,151861,75705,114225,79623,80723,313922,106859,98023,240967,221073,162111,173504,131045,73464,142217,67253,303549,215397,136385,178973,203193,202004,131738,101111,186408,140238
met133,expriment,NA,94.42,1.78,NA,cmp.met133,10742,10995,16746,4782,9011,6876,5848,9830,3849,5606,52972,NA,34088,52994,48525,68299,35139,5048,62284,73521,66618,53622,70952,8759,3308,37,NA,16423,44822,16455,54601,57677,20,16,4842,25378,7589,NA,NA,17516,NA,766,NA,-3,NA,NA,19770,37315,20165,7169,375,6151,43943,39094,1897,3025,16094,49305,33027,15128,15974,25538,2169,28420,29241,6340,17664,4564,116758,57244,34956,55289,47622,43293,67601,36259,25209,1636,59381,NA,NA,21797,4123,37797,268,NA,6704,27016,2168,9829,54244,NA,43675,34994,NA,8027,63093,278,13934,31880
met134,expriment,NA,31.64,1.91,NA,cmp.met134,29276,26818,97381,9793,51480,13211,27660,67342,8868,21337,14290,NA,10058,11915,12349,29204,9142,4522,24224,33106,30172,22938,33011,5290,1000,935,NA,7065,19307,11934,15118,18411,NA,NA,416,6137,2354,208,861,4548,1189,NA,429,254,NA,NA,6128,11554,7699,2618,909,1526,6259,7232,1111,1588,3419,8744,6525,3776,3590,5800,718,5055,5086,1321,4123,2487,24973,9925,5801,10748,7201,7724,13641,7287,5396,1507,11395,743,1676,4232,981,5874,1146,248,2118,4897,3275,3470,6188,435,5875,3540,NA,3142,7260,577,3080,5459
met135,expriment,NA,91.23,0.67,NA,cmp.met135,26875,27181,36716,13445,23941,16849,18895,29238,13893,14985,28215,1470,20278,27944,26701,38147,23314,16362,34830,40188,37317,25304,37081,16264,9107,8830,NA,17012,25990,16990,57381,69835,2305,5247,13723,27131,15067,4468,11142,21648,7731,5146,5239,4446,5736,4654,24798,41655,27136,15791,12429,13384,32560,33368,7594,12022,17584,37323,27778,18565,20201,24855,7311,26047,23822,10607,18977,12126,88584,44451,36051,55677,44171,41106,64266,38074,30012,12199,54937,8474,9016,25790,9438,35093,13048,5684,16029,25950,17710,17969,36909,8206,33873,24598,4900,18282,41833,3156,17705,24265
met136,expriment,NA,92.2,0.41,NA,cmp.met136,2256,4419,1486,876,2671,824,1776,1567,1759,1723,2257,3532,3024,2723,3659,2298,3176,1481,1186,1624,3556,3130,3144,3536,3255,2557,3456,2942,4277,2339,1384,2962,2955,3121,3993,1085,4784,3522,4628,1087,2550,NA,5804,2806,3296,2617,2644,2343,5275,3309,1471,750,2720,270,445,821,873,1628,2051,1991,2306,2104,2258,1996,3477,753,2309,1908,769,2602,8651,6858,4494,6400,5584,9223,9375,4067,3123,6301,5574,2346,6808,2351,9202,7024,5026,10023,5386,4135,3283,1257,1969,2778,3866,2478,2239,2146,3530,2699
met137,expriment,NA,110.23,1.62,NA,cmp.met137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met138,expriment,NA,214.23,0.22,NA,cmp.met138,20328,11085,9570,13569,6855,10329,33161,9885,9727,6113,17085,8246,8461,17063,42033,23943,14255,33493,35487,7802,2163,14477,9192,39895,14416,2638,24389,11891,15910,16620,9213,33287,39359,34978,26996,25344,9828,27335,28429,11091,18606,36348,19126,50738,16545,13844,31345,16263,36876,29633,24850,25681,13499,7983,33506,19624,52879,31523,21128,22303,32998,40209,53443,39395,10047,13971,28057,3233,15562,28468,8149,12208,2529,9356,20696,8493,15612,9754,9915,48216,15772,12628,37625,37293,25667,28478,20764,8930,20387,6031,47328,30369,19548,26518,28944,26796,18500,13520,28337,22544
met139,expriment,NA,141.6,0.23,NA,cmp.met139,752,952,853,896,1005,896,1103,984,1006,912,880,720,1059,768,878,738,1008,1020,940,923,1158,909,1205,916,1233,1081,1179,1003,1080,1039,1073,1028,1249,1090,1177,1067,1373,1252,1036,1219,1037,1065,1240,1089,1257,1268,1156,1274,1418,1305,1332,933,891,795,881,930,1122,806,959,929,1111,904,980,1129,1260,869,1063,965,1102,872,911,943,818,875,799,942,825,834,957,918,942,606,1039,779,1050,914,918,856,950,870,965,889,952,1102,865,953,997,991,916,920
met140,expriment,NA,193.95,1.63,NA,cmp.met140,12407,13318,19769,5134,14869,11950,9851,17725,6405,9991,6521,230,5185,7272,6934,11962,6471,5288,10203,12080,12680,8966,12400,4892,3237,2406,NA,5713,9355,6396,19078,22454,930,2212,4844,9859,5398,1340,3534,7536,2676,1762,1870,2368,2425,2586,10989,15713,11779,6048,3198,3390,10684,11157,2701,3659,5347,12607,8952,6417,7045,7114,2523,8474,7637,3831,5809,3583,28754,13413,11312,16493,12674,12175,19702,11720,9800,3284,16876,2669,3739,8881,3539,11139,4664,2328,5151,9026,5845,7253,11005,2239,10637,7556,1254,5563,12604,1696,5673,8232
met141,expriment,NA,187.08,1.82,NA,cmp.met141,46010,28077,27692,33961,21488,26706,66822,30201,23261,18787,47794,27908,27797,40939,105582,57255,42569,67193,76417,22907,10393,31558,23813,91511,36029,13434,54808,28684,35278,39561,25083,69326,80112,67985,57915,54948,28914,60198,55186,27091,40964,68306,41777,88178,40325,33393,62218,36637,69748,57458,50231,49742,36564,21060,67441,42115,98016,64532,48280,45854,72062,82765,98859,82470,24479,37726,59661,15577,36148,61265,22864,35667,14199,22958,48448,23851,39349,26357,27886,101524,37373,36275,83891,77574,60752,64318,44496,22316,49896,21696,105141,72265,46074,60797,69200,65862,43418,34521,67787,48703
met142,expriment,NA,187.17,0.93,NA,cmp.met142,106766,119625,145202,56848,98336,78584,80133,109047,57577,67533,110811,22389,90718,107651,113312,146782,91187,69624,148037,155617,153017,109534,140845,77910,51311,47414,4612,76946,111559,76194,224060,266127,26301,35430,64675,111336,73987,33624,50859,90497,41924,35834,33964,32939,34222,33816,112245,145658,109732,73398,54558,60183,165308,140757,45572,53060,79294,160195,125254,87944,94271,103269,42086,104055,102196,57025,85491,57490,346338,191787,132514,191594,142568,149353,230072,145204,118087,52341,194022,38918,51866,106419,52078,128024,65390,34973,72535,104248,71168,80390,121751,39492,120092,100502,29268,79600,142820,26943,82172,96765
met143,expriment,NA,39.75,1.4,NA,cmp.met143,28303,38197,46022,13641,32898,27755,27124,42784,17732,23763,19394,1794,13540,19521,17510,28458,16873,12485,29493,30947,31855,21011,30264,15047,9139,8681,NA,15541,24927,17008,46648,52921,2968,4687,12167,22000,13512,5555,8691,17686,6975,5611,5818,5439,4311,4464,23068,33073,23855,15141,8688,10416,31403,25333,7285,9253,14471,31241,23616,15862,17134,19479,6018,19653,19360,9802,16050,9896,69547,38200,26377,40151,29724,31046,47247,27642,24334,9438,39267,6347,9581,22391,8968,28307,12059,4705,14538,22886,14969,17394,29867,6895,27427,21869,5292,16180,32656,4377,18609,22035
met144,expriment,NA,25.12,1.76,NA,cmp.met144,8671,11581,13756,3913,8620,7335,8267,11046,6268,4824,5738,226,5180,7577,7597,11905,5476,3318,10894,13060,14094,9889,11937,4832,2188,3112,NA,5773,9413,6534,18330,21186,821,1403,4354,8443,4716,1300,3234,6421,1833,1272,1820,2217,1774,1579,10358,12960,9202,5813,2593,2518,10522,7626,1953,2555,3955,9823,7658,4717,5640,6611,2124,6542,6371,2754,5446,3128,24184,13112,9842,15252,10935,11682,18090,10586,9161,3578,14718,2361,3314,5802,2832,8858,4567,1889,4451,8402,5097,5883,10694,1781,10030,7586,1665,6274,10319,1328,6257,7722
met145,expriment,NA,123.94,0.12,NA,cmp.met145,39512,47938,61287,26236,45246,36694,39936,59755,30034,37793,26652,5709,22920,26128,29147,36919,26671,22264,38398,41848,42591,34380,42722,24890,17585,15702,1584,26342,36911,27233,56357,65194,8591,12506,18959,30509,22611,10770,16821,29055,15229,12084,11964,11879,12040,12017,33963,43662,35637,24316,17711,19034,44678,39786,15257,17198,24672,45057,36834,28619,28418,32766,14577,32833,31308,18850,28419,19186,96852,56122,39497,55670,42068,43771,62050,41324,36337,18218,54439,14061,18258,31085,18227,40326,21990,13244,23677,33187,23765,26978,37443,13114,35000,30164,11199,25501,41363,10926,26834,29418
met146,expriment,NA,33.45,0.31,NA,cmp.met146,4041,3682,3850,3940,4182,3905,3739,3547,3499,3282,5289,4280,4790,4752,4462,4270,4510,4680,3685,4303,3632,3704,3634,3489,3751,3512,3748,3343,3624,3194,3656,4618,4379,3953,3838,3443,3994,3806,3969,3987,3737,3959,3489,3713,3913,3670,4069,3444,4084,3561,4929,3816,3635,4451,3864,3733,4457,3864,4017,5025,4511,4645,4185,3949,4004,4077,3816,3558,3954,3030,4355,4397,3881,4351,4157,4102,4351,4246,4029,3919,3782,3487,4050,3945,4283,4009,5205,3513,3823,3829,4320,4217,4297,4747,3772,5005,4552,4577,4415,4281
met147,expriment,NA,150.54,0.87,NA,cmp.met147,50473,58624,38427,40770,41291,35374,42425,44818,44559,40641,16119,19756,16538,124488,14401,29208,16882,16050,19872,18942,17661,21695,17315,15898,17717,18261,16012,19033,17430,17053,30049,31656,32459,25749,22854,23794,26845,30400,28313,33306,39089,24711,27438,26952,26906,24390,26114,25414,64186,28039,49789,45568,69656,45299,39700,33170,41922,45024,39482,50373,73521,54701,39920,39777,59809,1566259,43384,43711,45740,43892,38831,94933,48760,44468,41141,40259,41771,39184,41420,39643,44252,40385,43415,36743,37656,71254,52482,46096,44083,37067,38798,36234,54463,49378,43582,113563,50787,62638,49365,39645
met148,expriment,NA,41.04,1.74,NA,cmp.met148,NA,552,190,NA,NA,833,NA,762,75,NA,NA,NA,101,NA,130,NA,NA,NA,NA,208,NA,127,30,NA,NA,NA,19,NA,163,180,NA,NA,838,472,27,NA,55,NA,NA,NA,65,58,202,649,NA,422,796,NA,1076,68,NA,NA,472,591,736,NA,643,NA,54,NA,NA,NA,NA,NA,NA,660,46,NA,NA,NA,NA,NA,NA,479,569,-3,NA,NA,NA,699,NA,2,642,879,NA,3,NA,NA,108,NA,NA,1080,303,NA,NA,NA,NA,NA,NA,NA
met149,expriment,NA,140.23,1.22,NA,cmp.met149,2322,2305,3666,1401,2380,2033,1968,2762,1431,1771,1987,NA,1950,2184,1834,3011,1950,1466,2939,3051,3018,2621,2781,1585,962,843,NA,1664,2488,1765,4127,5430,404,888,1426,2384,1591,500,1266,2148,941,865,505,612,756,822,2577,3654,2651,1780,1129,1349,2485,2945,971,935,1453,3172,2018,1671,1656,1990,724,2179,2082,1112,1521,1162,7267,2964,2755,4087,3437,2932,4869,2812,2401,1319,3929,801,1082,2174,1082,2924,1578,931,1724,2521,1694,1814,2726,1082,2537,2222,319,1693,3099,721,1446,2140
met150,expriment,NA,175.89,0.72,NA,cmp.met150,7097,7482,6366,4790,17516,7600,14522,6751,7121,5656,7466,10441,7623,11739,3484,10791,4545,6200,10949,11665,10301,12485,7224,7016,15875,6988,10296,8333,10024,8165,29365,8823,13973,10819,9649,7081,11900,22178,9326,17496,17622,9239,9698,7595,53774,7147,10422,16293,10627,26039,5143,3587,6305,7279,4574,3491,6178,5246,5340,7434,16427,7553,7244,8603,7756,12433,9526,6841,7579,5493,10757,8323,7272,7454,9228,11949,7131,7936,7236,7225,7185,6856,16751,9287,14563,10368,8154,9980,10391,13812,4953,10637,6484,5969,9673,6177,6636,5565,5066,5256
met151,expriment,NA,214.73,0.3,NA,cmp.met151,7791,6592,6799,7209,7954,6862,6912,5986,5756,5911,11468,8497,10593,9319,8079,8556,9632,9157,8547,9466,8068,7680,7599,7473,7942,7420,8095,7598,7535,6956,8088,9932,9154,9220,8456,8396,9280,8461,8063,8978,8811,8295,7421,8368,9193,8811,7850,8311,8483,8837,8649,8007,7027,9112,8364,7791,8617,8086,8585,9463,9751,9758,8473,8735,8798,8324,8977,8060,7888,6819,9206,8791,8232,8648,8228,8458,8291,8409,7569,8544,7575,7497,8558,8310,8460,7723,11114,7758,7823,7893,8681,7960,9013,9414,8568,9352,9834,8316,7616,8206
met152,expriment,NA,157.97,0.95,NA,cmp.met152,1589,1389,1121,1292,2074,1349,1436,1126,1220,1468,897,1625,838,1931,1035,906,739,637,1122,980,760,1151,833,1233,1105,722,778,905,957,892,1541,5061,2958,1337,1572,1308,1632,2697,1279,1526,2300,1051,1739,1147,2325,1455,841,1834,1540,1481,1375,791,1275,1770,1124,776,1176,1227,1284,2657,1911,1697,1447,1404,1529,11033,1534,1168,1124,1340,1571,2135,1460,1298,1721,1932,1623,1463,1370,1353,1553,1134,2003,1255,2035,1991,5387,1368,1890,2035,1400,1586,1835,1619,1854,1387,1425,1562,2030,1543
met153,expriment,NA,77.58,1.37,NA,cmp.met153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met154,expriment,NA,68.26,1.61,NA,cmp.met154,44982,40076,37375,34056,31150,35872,49706,54934,32461,31212,60550,28476,31291,36288,21782,32736,47588,41967,53373,39828,47058,51836,48711,62956,57734,41838,47529,46253,45419,57293,52143,68999,46356,51581,51077,52264,51175,36985,56532,61418,49252,33619,37453,27130,40765,39747,52336,48085,47906,37541,52519,39291,54332,44209,59447,52963,36249,36518,62534,58982,55191,43877,51988,60355,40802,47106,44492,45138,48151,42814,54308,62457,38393,50135,42911,42361,45574,24148,55067,55470,32353,47158,48413,64795,57455,47568,41773,43018,39099,33979,51060,58824,45484,43729,39572,50248,47285,42195,52969,51590
met155,expriment,NA,96.13,1.64,NA,cmp.met155,7107,6916,5990,6416,7283,7036,6955,6757,6247,6011,6169,6798,6936,7396,6380,6310,7017,6636,6530,6930,5836,6317,5660,6125,6223,5987,6159,6084,6224,6246,7506,11113,8181,6674,6855,6103,6777,6969,7013,7057,6696,6697,6850,6449,7098,6605,6732,7274,6543,6739,6070,5771,6375,6221,5351,5219,6144,6144,6036,8315,7378,7575,6477,6801,6904,14832,6524,5937,6047,5541,7153,6941,6522,6646,7084,6907,6952,7093,6744,6434,6361,6575,7365,7092,6315,6547,10583,6289,6904,7161,6612,6679,7138,7675,6968,7270,7955,6715,7726,6697
met156,expriment,NA,117.29,1.3,NA,cmp.met156,5777,5017,5355,5425,5783,6512,6552,5869,6150,5354,6584,5738,5980,4856,6544,4809,6342,6789,5664,6035,6212,5440,5761,5725,5398,5548,6381,5360,6435,6028,5786,5094,5706,5378,5003,4295,5090,5615,5456,5886,5294,6078,5345,5905,6631,5806,6606,6139,6506,5599,5964,5882,6589,5783,5893,5165,5301,6081,6001,6011,6274,6809,6122,7436,6049,5283,5251,5701,6223,6003,6316,6154,5389,5955,5798,5924,6287,5960,6778,5561,5527,5788,5720,5789,5901,5908,6385,5439,5475,5847,6810,6114,6140,7362,5784,7250,8166,6399,6337,6316
met157,expriment,NA,163.66,1.7,NA,cmp.met157,3466,3179,3241,3294,3517,3455,2980,3469,3429,2887,3432,3678,3752,4220,3431,3428,3850,3653,3243,3464,3198,3436,3179,2786,3361,3279,3355,2865,3077,3097,3574,5577,3668,3127,2968,3184,3080,3316,3201,3462,3293,3181,3119,3067,2987,3236,3746,3356,3264,3129,3597,3395,3866,3773,3672,2908,3303,3647,3709,4781,4189,4154,3694,3723,3751,7740,3447,3433,3030,2984,3649,3778,3119,3684,3650,3405,3345,3713,3383,3703,3180,2705,3547,3259,4140,3235,4818,3341,3448,3722,3766,3810,3899,3506,3384,3795,3525,3868,3926,3414
met158,expriment,NA,65.48,1.33,NA,cmp.met158,2508,1677,2211,2185,4797,2659,2248,2522,2177,1934,849,1444,804,3069,822,958,782,891,1053,1473,810,984,563,807,1184,903,848,802,1199,697,1380,6247,4711,1110,848,1061,1240,2536,1221,1715,2353,1352,1223,1136,1221,1095,1221,975,1313,1501,1963,1639,1375,1945,1696,1297,1624,1905,1554,3483,4035,2653,2255,2339,1874,32864,2180,2014,1682,1485,2142,2067,1824,1882,1941,2116,1816,1954,1612,2707,1719,1727,2357,2059,1850,2577,7580,2030,1214,2171,2221,1991,3089,2394,3100,2149,1844,2386,1677,2095
met159,expriment,NA,88.42,1.77,NA,cmp.met159,2372,1760,1521,1618,6818,2044,3189,2770,1320,1605,563,1628,150,4177,163,1041,525,601,989,1159,721,1062,617,418,1506,594,699,668,1371,518,936,6378,7574,981,1019,979,972,2910,1162,1570,2860,933,1453,1178,1301,615,874,975,1402,1340,1814,885,1269,999,1156,1421,983,1172,1135,3219,4178,1965,1547,1009,1778,32608,1464,1736,1547,1317,2486,2786,2327,1706,2804,2672,2660,2196,2293,2846,1787,1845,4133,1926,2628,3164,9768,2499,1754,2502,1435,1974,2736,1990,3527,1838,1659,2092,1461,2092
met160,expriment,NA,160.01,0.75,NA,cmp.met160,6113,9067,6264,5928,6103,9988,9466,4498,8329,7697,5538,4508,168570,251882,5194,10898,5230,7865,5511,7749,5505,11880,8833,147127,78706,13456,5391,4194,28632,28412,9408,5864,3269,5237,4834,4389,7341,4971,5506,8513,6115,3622,6181,4223,11907,3299,3828,10402,4174,6341,4878,5035,6870,6268,3117,1695,3277,2735,4762,3551,10259,3680,3952,4250,3293,3775,2771,3096,3603,3271,4510,5737,6268,5319,8876,8352,6391,5112,4705,5979,5644,5056,6731,5063,7362,4837,4531,5935,3575,6647,7457,6870,4872,4676,5766,4126,9154,3175,5796,3551
met161,expriment,NA,199.14,0.48,NA,cmp.met161,379,859,763,655,459,762,545,115,520,713,55,78,72,116,97,123,70,96,75,46,131,119,47,NA,81,122,136,123,70,24,308,189,472,166,197,268,331,448,333,408,507,84,203,395,448,267,616,532,251,82,76,90,282,145,58,146,145,49,152,236,89,131,74,196,199,93,148,79,101,182,27,133,91,111,116,199,117,241,36,72,49,93,86,65,73,68,161,172,127,76,45,29,19,6,17,38,19,10,39,-3
met162,expriment,NA,158.68,0.42,NA,cmp.met162,22285,12385,20622,6653,6264,7154,19424,9288,1815,5223,6314,9731,481,386,24315,15940,16380,15434,8737,1209,4431,3195,4026,14592,7902,13119,18078,13665,2268,11297,3609,8845,14021,15470,8275,3554,4384,14361,15752,7650,8524,6614,10657,9280,7145,2840,16290,5141,5609,6256,7527,4988,13542,9890,18637,11586,8790,10019,10423,8461,15610,22402,13405,16804,2706,4460,13459,11686,4920,3749,8544,12434,6534,9814,8843,3815,9992,5801,5123,20163,5274,2732,5854,7151,7609,11712,7386,3330,10686,3531,26244,33287,14277,10409,12102,13509,24100,11047,12524,13242
met163,expriment,NA,69.72,1.89,NA,cmp.met163,4163,2549,4479,1152,22128,4317,2675,7235,3145,5293,224,961,107,4991,93,518,220,247,579,798,296,517,239,138,1288,211,262,338,875,145,206,13916,18304,648,775,963,1010,3186,947,3986,4456,778,957,946,1127,NA,533,1132,1271,1468,1842,922,1149,831,844,869,950,684,654,5927,5509,1763,898,768,1168,114111,1614,1762,1025,1405,2787,4557,3506,2375,5431,1540,2568,3244,2979,3138,3576,6616,12002,4876,3773,8062,27365,2766,2281,5231,763,519,2052,490,2149,1038,1080,1055,715,724
met164,expriment,NA,121.23,0.56,NA,cmp.met164,8511,10377,8419,11050,15605,16048,6336,11403,12342,9361,13434,18936,13627,9350,11244,17077,18069,21583,18202,27511,15962,21377,12600,16879,16394,19006,18137,17934,30421,28807,7063,9319,8818,8366,7321,6712,10903,10702,12398,11468,10054,7420,10328,9527,10784,8643,12268,12846,12115,12938,8574,8058,8224,8120,7938,7261,7655,7286,10972,11775,11941,11606,9989,12795,11811,9289,13246,13012,11443,10040,11862,11579,9084,9639,11847,14451,11041,10845,12863,10585,9473,10506,10731,11554,14086,11868,13947,12070,12976,14436,9910,10909,13044,12802,13718,14150,13150,11636,12926,11841
met165,expriment,NA,64.85,0.25,NA,cmp.met165,73392,69304,69481,77806,79256,64160,70710,66030,66035,67297,100005,82202,69876,167985,181059,104153,79771,121056,60382,152448,190499,59639,212544,73268,143718,95486,88672,60493,94565,71936,68269,61054,61182,96424,65133,60951,74681,64238,59315,62883,196075,134875,73848,59110,219031,177045,84032,125022,81000,63166,60819,58863,123829,228114,95919,132137,66938,67535,81812,102557,88520,83369,91910,114015,132892,69248,109063,63119,132356,60401,141633,84404,64244,183687,157426,391006,74857,69306,122905,94486,60339,61980,82709,63508,100753,84831,91907,70175,85915,197506,73049,167363,104293,257058,67190,78532,72857,67394,68966,61318
met166,expriment,NA,120.18,0.44,NA,cmp.met166,33290,31092,28271,39116,40260,39006,34433,38079,32286,33741,25609,28144,23407,22575,22954,21433,25293,26331,24316,32677,28068,23416,24790,23003,27292,26849,24909,21568,30189,24981,23357,23435,30288,28102,24060,25988,22745,33520,27151,26951,24347,24931,24523,25258,26362,27909,25588,26825,31891,28527,23517,20844,22781,26053,22065,21215,28099,27733,26972,30687,40758,31111,29072,33391,34728,29856,32070,28934,28738,27329,28066,28894,32198,33190,32126,41516,31740,26909,27642,27615,30973,28847,39573,31607,31022,28859,32589,27591,29805,31548,24065,27272,26229,26150,30404,27334,27039,22256,22552,22298
met167,expriment,NA,211.09,1.23,NA,cmp.met167,2775,3418,3426,2626,3657,3388,3947,2905,3061,4032,2719,2862,2701,2861,2941,2482,3030,3428,3243,3336,3133,2845,2621,3031,2381,3153,3268,2933,2853,3017,2858,2554,3119,2623,2148,2470,2450,2829,2436,2726,2642,3141,2770,2418,2781,2659,2842,3045,2913,3053,2236,1934,2630,2260,2290,2309,2437,2848,1690,2487,3049,2455,2222,2392,2142,1784,1792,2598,1951,1587,2352,2489,2952,2077,2127,2390,3141,2910,2090,2836,2849,2042,2232,2975,2820,2331,3301,2163,2148,2625,3026,3279,2206,2722,3196,2946,3021,3395,2920,2839
met168,expriment,NA,191.82,0.02,NA,cmp.met168,30019,33026,30810,36886,66365,31049,31567,34666,32586,32791,25604,39958,27956,23978,23077,28890,27182,31452,31731,41610,32926,53749,29947,26840,51354,31730,31087,29000,34025,31879,26079,27798,41120,29506,33312,24502,31365,59604,29318,29415,31910,27661,28494,28365,30229,28264,33552,35267,36924,27147,31331,29290,28485,28620,26542,22896,30857,29502,29181,39254,72050,42040,33788,39565,34212,37266,42175,34329,29775,35954,34757,30332,30972,27469,30211,31209,33304,31571,34594,33280,34018,35136,61577,31680,37274,34563,37943,34167,35186,42844,16431,16981,19545,19405,32247,21962,21542,20783,17716,18585
